c_report_date,c_fd_code,c_type1_code,c_type1_name,c_type2_code,c_type2_name,c_updatetime
2025-12-31,000187,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000188,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000189,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000190,002,固收加基金,002004,灵活配置型基金,2026-03-23 03:00:06.638
2025-12-31,000191,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000192,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000194,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000195,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000196,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000197,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000198,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000199,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000200,003,债券型基金,003001,短期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000201,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000203,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000204,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000205,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000206,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000207,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000208,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000209,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000210,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000211,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000212,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000213,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000214,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000215,002,固收加基金,002004,灵活配置型基金,2026-03-23 03:00:06.638
2025-12-31,000219,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000220,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000221,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000222,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000227,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000235,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000236,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000239,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000240,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000241,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000242,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000244,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000245,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000248,001,权益基金,001003,被动指数型基金,2026-03-23 03:00:06.638
2025-12-31,000251,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000252,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000253,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000254,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000255,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000259,004,混合型基金,004004,灵活配置型基金,2026-03-23 03:00:06.638
2025-12-31,000263,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000264,004,混合型基金,004004,灵活配置型基金,2026-03-23 03:00:06.638
2025-12-31,000265,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000266,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000267,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000268,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000270,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000271,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-09-30,000138,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000139,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000141,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000142,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:10.844
2025-09-30,000143,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000147,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000148,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000149,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:10.844
2025-09-30,000150,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000152,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000153,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000165,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000166,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000167,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000171,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000172,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000173,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:10.844
2025-09-30,000174,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:12.612
2025-09-30,000175,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:12.612
2025-09-30,000176,001,权益基金,001002,指数增强型基金,2025-11-25 18:28:12.612
2025-09-30,000181,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:10.844
2025-09-30,000182,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:10.844
2025-09-30,000183,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:12.612
2025-09-30,000184,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000185,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000186,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000187,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000188,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000189,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000190,002,固收加基金,002004,灵活配置型基金,2025-11-25 18:28:10.844
2025-09-30,000191,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000192,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000194,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000195,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:10.844
2025-09-30,000196,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:12.612
2025-09-30,000197,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000198,008,货币型基金,008001,传统货币型基金,2025-11-25 18:28:08.629
2025-09-30,000199,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000200,003,债券型基金,003001,短期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000201,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000203,008,货币型基金,008001,传统货币型基金,2025-11-25 18:28:10.844
2025-09-30,000204,008,货币型基金,008001,传统货币型基金,2025-11-25 18:28:10.844
2025-09-30,000205,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000206,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000207,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:12.612
2025-09-30,000208,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:10.844
2025-09-30,000209,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000210,008,货币型基金,008001,传统货币型基金,2025-11-25 18:28:10.844
2025-09-30,000211,008,货币型基金,008001,传统货币型基金,2025-11-25 18:28:08.629
2025-09-30,000212,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000213,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000214,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000215,002,固收加基金,002004,灵活配置型基金,2025-11-25 18:28:10.844
2025-09-30,000219,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:10.844
2025-09-30,000220,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000221,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:10.844
2025-09-30,000222,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:08.629
2025-09-30,000227,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:12.612
2025-09-30,000235,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000236,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000239,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:10.844
2025-09-30,000240,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:08.629
2025-09-30,000241,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:10.844
2025-09-30,000242,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000244,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:12.612
2025-09-30,000245,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:08.629
2025-09-30,000248,001,权益基金,001003,被动指数型基金,2025-11-25 18:28:08.629
2025-09-30,000251,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:12.612
2025-09-30,000252,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000253,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000254,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:10.844
2025-09-30,000255,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:08.629
2025-09-30,000259,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:08.629
2025-09-30,000263,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:10.844
2025-09-30,000264,004,混合型基金,004004,灵活配置型基金,2025-11-25 18:28:12.612
2025-09-30,000265,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000266,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000267,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:08.629
2025-09-30,000268,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000270,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:12.612
2025-09-30,000271,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-06-30,000138,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000139,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000141,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000142,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000143,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000147,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000148,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000149,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000150,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000152,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000153,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000165,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:00.195
2025-06-30,000166,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:00.195
2025-06-30,000167,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:56.395
2025-06-30,000171,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000172,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:00.195
2025-06-30,000173,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:56.395
2025-06-30,000174,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:00.195
2025-06-30,000175,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000176,001,权益基金,001002,指数增强型基金,2025-11-25 18:28:00.195
2025-06-30,000181,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000182,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000183,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000184,002,固收加基金,002001,可转债基金,2025-11-25 18:27:58.722
2025-06-30,000185,002,固收加基金,002001,可转债基金,2025-11-25 18:28:00.195
2025-06-30,000186,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000187,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:00.195
2025-06-30,000188,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000189,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000190,002,固收加基金,002004,灵活配置型基金,2025-11-25 18:27:56.395
2025-06-30,000191,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000192,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000194,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:00.195
2025-06-30,000195,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:58.722
2025-06-30,000196,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:58.722
2025-06-30,000197,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000198,008,货币型基金,008001,传统货币型基金,2025-11-25 18:27:58.722
2025-06-30,000199,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:00.195
2025-06-30,000200,003,债券型基金,003001,短期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000201,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000203,008,货币型基金,008001,传统货币型基金,2025-11-25 18:27:56.395
2025-06-30,000204,008,货币型基金,008001,传统货币型基金,2025-11-25 18:27:58.722
2025-06-30,000205,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:00.195
2025-06-30,000206,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000207,002,固收加基金,002002,混合债券型基金,2025-11-25 18:28:00.195
2025-06-30,000208,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000209,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:00.195
2025-06-30,000210,008,货币型基金,008001,传统货币型基金,2025-11-25 18:27:58.722
2025-06-30,000211,008,货币型基金,008001,传统货币型基金,2025-11-25 18:27:58.722
2025-06-30,000212,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000213,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:00.195
2025-06-30,000214,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:58.722
2025-06-30,000215,002,固收加基金,002004,灵活配置型基金,2025-11-25 18:27:56.395
2025-06-30,000219,004,混合型基金,004004,灵活配置型基金,2025-11-25 18:27:58.722
2025-06-30,000220,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:00.195
2025-06-30,000221,003,债券型基金,003004,债券增强型基金,2025-11-25 18:27:56.395
2025-06-30,000222,003,债券型基金,003004,债券增强型基金,2025-11-25 18:27:56.395
2025-06-30,000227,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:00.195
2025-06-30,000235,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000236,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000239,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:58.722
2025-06-30,000240,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000241,004,混合型基金,004004,灵活配置型基金,2025-11-25 18:27:56.395
2025-06-30,000242,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:56.395
2025-06-30,000244,003,债券型基金,003004,债券增强型基金,2025-11-25 18:28:00.195
2025-06-30,000245,003,债券型基金,003004,债券增强型基金,2025-11-25 18:27:58.722
2025-06-30,000248,001,权益基金,001003,被动指数型基金,2025-11-25 18:27:56.395
2025-06-30,000251,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:58.722
2025-06-30,000252,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000253,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000254,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000255,002,固收加基金,002002,混合债券型基金,2025-11-25 18:27:56.395
2025-06-30,000259,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:58.722
2025-06-30,000263,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:56.395
2025-06-30,000264,004,混合型基金,004004,灵活配置型基金,2025-11-25 18:27:58.722
2025-06-30,000265,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000266,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000267,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:58.722
2025-06-30,000268,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-06-30,000270,001,权益基金,001001,主动权益型基金,2025-11-25 18:27:58.722
2025-06-30,000271,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:27:56.395
2025-12-31,000272,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000273,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000277,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000279,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000286,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000289,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000294,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000295,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000296,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000297,002,固收加基金,002001,可转债基金,2026-03-23 03:00:06.638
2025-12-31,000298,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000299,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000300,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000301,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000305,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000306,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000308,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000309,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000310,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000311,001,权益基金,001002,指数增强型基金,2026-03-23 03:00:06.638
2025-12-31,000312,001,权益基金,001002,指数增强型基金,2026-03-23 03:00:06.638
2025-12-31,000313,001,权益基金,001002,指数增强型基金,2026-03-23 03:00:06.638
2025-12-31,000314,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000319,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000320,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000322,003,债券型基金,003001,短期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000324,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000325,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000326,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000327,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000328,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000329,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000330,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000331,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000332,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000333,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000334,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000335,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000336,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000338,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000339,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000343,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000345,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000346,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000347,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000351,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000352,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000354,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000355,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000356,003,债券型基金,003004,债券增强型基金,2026-03-23 03:00:06.638
2025-12-31,000359,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000362,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000363,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000366,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000367,002,固收加基金,002003,偏债混合型基金,2026-03-23 03:00:06.638
2025-12-31,000368,001,权益基金,001003,被动指数型基金,2026-03-23 03:00:06.638
2025-12-31,000371,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000372,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000373,001,权益基金,001003,被动指数型基金,2026-03-23 03:00:06.638
2025-12-31,000376,001,权益基金,001003,被动指数型基金,2026-03-23 03:00:06.638
2025-12-31,000377,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000378,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000379,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000380,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000381,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000385,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000386,002,固收加基金,002002,混合债券型基金,2026-03-23 03:00:06.638
2025-12-31,000389,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-12-31,000390,001,权益基金,001001,主动权益型基金,2026-03-23 03:00:06.638
2025-12-31,000394,003,债券型基金,003001,短期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000395,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000396,003,债券型基金,003002,中长期纯债型基金,2026-03-23 03:00:06.638
2025-12-31,000397,008,货币型基金,008001,传统货币型基金,2026-03-23 03:00:06.638
2025-09-30,000272,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:12.612
2025-09-30,000273,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:12.612
2025-09-30,000277,003,债券型基金,003002,中长期纯债型基金,2025-11-25 18:28:10.844
2025-09-30,000279,001,权益基金,001001,主动权益型基金,2025-11-25 18:28:10.844
